disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Stroke Cerebrovascular,Substance Use Disorder,Hypothyroidism,suppressed,13971,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Sleep Apnea,suppressed,14038,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Lung,suppressed,14153,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Colorectal,suppressed,14108,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Prostate,suppressed,14101,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Other,suppressed,13699,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Anxiety,suppressed,13983,,,,0.28,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Hypothyroidism,suppressed,13387,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Sleep Apnea,suppressed,13451,,,,0.54,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Lung,suppressed,13559,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Colorectal,suppressed,13518,,,,0.17,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Prostate,suppressed,13511,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Other,suppressed,13128,,,,0.64,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Anxiety,suppressed,13383,,,,0.47,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Sleep Apnea,suppressed,14089,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Lung,suppressed,14208,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Colorectal,suppressed,14161,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Prostate,suppressed,14156,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Other,suppressed,13756,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Anxiety,suppressed,14018,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Lung,suppressed,14270,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Colorectal,suppressed,14224,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Prostate,suppressed,14218,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Other,suppressed,13810,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Anxiety,suppressed,14078,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Colorectal,suppressed,14348,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Prostate,suppressed,14340,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Other,suppressed,13931,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Anxiety,suppressed,14198,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Cancer Prostate,suppressed,14294,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Cancer Other,suppressed,13897,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Anxiety,suppressed,14153,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Prostate,Cancer Other,suppressed,13876,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Prostate,Anxiety,suppressed,14147,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Other,Anxiety,suppressed,13736,,,,0.24,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,14423,,,,0.6,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,COPD,suppressed,12573,,,,0.69,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Chronic Liver Disease,suppressed,14246,,,,0.36,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Depression,suppressed,13436,,,,0.55,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Substance Use Disorder,suppressed,14246,,,,0.52,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Osteoarthritis,suppressed,13655,,,,1.42,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Hypothyroidism,suppressed,14309,,,,0.19,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Sleep Apnea,suppressed,14371,,,,0.81,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Lung,suppressed,14486,,,,0.16,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Colorectal,suppressed,14444,,,,0.14,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Prostate,suppressed,14438,,,,0.25,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Other,suppressed,14018,,,,0.67,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Anxiety,suppressed,14294,,,,0.49,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,COPD,suppressed,12605,,,,0.46,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,14271,,,,0.22,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,14285,,,,0.2,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Depression,suppressed,13481,,,,0.33,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Substance Use Disorder,suppressed,14278,,,,0.31,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Osteoarthritis,suppressed,13684,,,,0.59,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Hypothyroidism,suppressed,14350,,,,0.09,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Sleep Apnea,suppressed,14410,,,,0.34,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Lung,suppressed,14527,,,,0.12,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Colorectal,suppressed,14484,,,,0.07,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Prostate,suppressed,14478,,,,0.1,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Other,suppressed,14060,,,,0.34,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Anxiety,suppressed,14333,,,,0.28,,,,,,,,,,,,
Heart Failure,COPD,Chronic Kidney Disease,suppressed,12428,,,,0.27,,,,,,,,,,,,
Heart Failure,COPD,Chronic Liver Disease,suppressed,12452,,,,0.29,,,,,,,,,,,,
Heart Failure,COPD,Depression,suppressed,11775,,,,0.42,,,,,,,,,,,,
Heart Failure,COPD,Substance Use Disorder,suppressed,12469,,,,0.43,,,,,,,,,,,,
Heart Failure,COPD,Osteoarthritis,suppressed,11940,,,,0.76,,,,,,,,,,,,
Heart Failure,COPD,Hypothyroidism,suppressed,12493,,,,0.11,,,,,,,,,,,,
Heart Failure,COPD,Sleep Apnea,suppressed,12548,,,,0.42,,,,,,,,,,,,
Heart Failure,COPD,Cancer Lung,suppressed,12653,,,,0.14,,,,,,,,,,,,
Heart Failure,COPD,Cancer Colorectal,suppressed,12619,,,,0.08,,,,,,,,,,,,
Heart Failure,COPD,Cancer Prostate,suppressed,12609,,,,0.14,,,,,,,,,,,,
Heart Failure,COPD,Cancer Other,suppressed,12237,,,,0.4,,,,,,,,,,,,
Heart Failure,COPD,Anxiety,suppressed,12496,,,,0.35,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Chronic Liver Disease,suppressed,14095,,,,0.18,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Depression,suppressed,13300,,,,0.23,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Substance Use Disorder,suppressed,14078,,,,0.19,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoarthritis,suppressed,13501,,,,0.55,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Hypothyroidism,suppressed,14149,,,,0.07,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Sleep Apnea,suppressed,14211,,,,0.29,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Lung,suppressed,14320,,,,0.06,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Colorectal,suppressed,14280,,,,0.06,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Prostate,suppressed,14272,,,,0.1,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Other,suppressed,13867,,,,0.27,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Anxiety,suppressed,14127,,,,0.2,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Depression,suppressed,13318,,,,0.22,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Substance Use Disorder,suppressed,14130,,,,0.32,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoarthritis,suppressed,13529,,,,0.51,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Hypothyroidism,suppressed,14173,,,,0.07,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Sleep Apnea,suppressed,14237,,,,0.25,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Lung,suppressed,14347,,,,0.07,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Colorectal,suppressed,14305,,,,0.05,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Prostate,suppressed,14301,,,,0.08,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Other,suppressed,13881,,,,0.25,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Anxiety,suppressed,14162,,,,0.21,,,,,,,,,,,,
Heart Failure,Depression,Substance Use Disorder,suppressed,13370,,,,0.31,,,,,,,,,,,,
Heart Failure,Depression,Osteoarthritis,suppressed,12782,,,,0.65,,,,,,,,,,,,
Heart Failure,Depression,Hypothyroidism,suppressed,13366,,,,0.09,,,,,,,,,,,,
Heart Failure,Depression,Sleep Apnea,suppressed,13434,,,,0.34,,,,,,,,,,,,
Heart Failure,Depression,Cancer Lung,suppressed,13528,,,,0.1,,,,,,,,,,,,
Heart Failure,Depression,Cancer Colorectal,suppressed,13491,,,,0.07,,,,,,,,,,,,
Heart Failure,Depression,Cancer Prostate,suppressed,13486,,,,0.12,,,,,,,,,,,,
Heart Failure,Depression,Cancer Other,suppressed,13097,,,,0.32,,,,,,,,,,,,
Heart Failure,Depression,Anxiety,suppressed,13451,,,,0.3,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoarthritis,suppressed,13520,,,,0.62,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Hypothyroidism,suppressed,14160,,,,0.1,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Sleep Apnea,suppressed,14227,,,,0.26,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Lung,suppressed,14338,,,,0.12,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Colorectal,suppressed,14295,,,,0.07,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Prostate,suppressed,14288,,,,0.12,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Other,suppressed,13873,,,,0.4,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Anxiety,suppressed,14169,,,,0.33,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Hypothyroidism,suppressed,13577,,,,0.22,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Sleep Apnea,suppressed,13642,,,,0.92,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Lung,suppressed,13746,,,,0.19,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Colorectal,suppressed,13707,,,,0.2,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Prostate,suppressed,13700,,,,0.38,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Other,suppressed,13305,,,,0.81,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Anxiety,suppressed,13567,,,,0.62,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Sleep Apnea,suppressed,14297,,,,0.12,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Lung,suppressed,14411,,,,0.03,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Colorectal,suppressed,14367,,,,0.02,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Prostate,suppressed,14362,,,,0.04,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Other,suppressed,13950,,,,0.11,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Anxiety,suppressed,14219,,,,0.09,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Lung,suppressed,14474,,,,0.08,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Colorectal,suppressed,14431,,,,0.09,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Prostate,suppressed,14425,,,,0.13,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Other,suppressed,14005,,,,0.4,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Anxiety,suppressed,14280,,,,0.3,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Colorectal,suppressed,14550,,,,0.02,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Prostate,suppressed,14542,,,,0.04,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Other,suppressed,14121,,,,0.11,,,,,,,,,,,,
Heart Failure,Cancer Lung,Anxiety,suppressed,14395,,,,0.1,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Prostate,suppressed,14499,,,,0.05,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Other,suppressed,14090,,,,0.09,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Anxiety,suppressed,14353,,,,0.07,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Cancer Other,suppressed,14069,,,,0.17,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Anxiety,suppressed,14347,,,,0.12,,,,,,,,,,,,
Heart Failure,Cancer Other,Anxiety,suppressed,13924,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,COPD,suppressed,12566,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,14214,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,14230,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Depression,suppressed,13432,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Substance Use Disorder,suppressed,14227,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoarthritis,suppressed,13639,,,,0.69,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Hypothyroidism,suppressed,14297,,,,0.1,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Sleep Apnea,suppressed,14355,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Lung,suppressed,14473,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Colorectal,suppressed,14431,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Prostate,suppressed,14425,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Other,suppressed,14010,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Anxiety,suppressed,14281,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Kidney Disease,suppressed,12388,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Liver Disease,suppressed,12412,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,COPD,Depression,suppressed,11740,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,COPD,Substance Use Disorder,suppressed,12434,,,,0.46,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoarthritis,suppressed,11910,,,,0.98,,,,,,,,,,,,
Atrial Fibrillation,COPD,Hypothyroidism,suppressed,12457,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,COPD,Sleep Apnea,suppressed,12509,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Lung,suppressed,12616,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Colorectal,suppressed,12582,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Prostate,suppressed,12573,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Other,suppressed,12202,,,,0.46,,,,,,,,,,,,
Atrial Fibrillation,COPD,Anxiety,suppressed,12459,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Chronic Liver Disease,suppressed,14038,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Depression,suppressed,13247,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Substance Use Disorder,suppressed,14024,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoarthritis,suppressed,13453,,,,0.74,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Hypothyroidism,suppressed,14093,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Sleep Apnea,suppressed,14154,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Lung,suppressed,14263,,,,0.07,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Colorectal,suppressed,14224,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Prostate,suppressed,14216,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Other,suppressed,13813,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Anxiety,suppressed,14072,,,,0.23,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Depression,suppressed,13268,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Substance Use Disorder,suppressed,14078,,,,0.43,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoarthritis,suppressed,13483,,,,0.72,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Hypothyroidism,suppressed,14119,,,,0.09,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Sleep Apnea,suppressed,14183,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Lung,suppressed,14293,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Colorectal,suppressed,14251,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Prostate,suppressed,14248,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Other,suppressed,13833,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Anxiety,suppressed,14110,,,,0.27,,,,,,,,,,,,
Atrial Fibrillation,Depression,Substance Use Disorder,suppressed,13322,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoarthritis,suppressed,12740,,,,0.95,,,,,,,,,,,,
Atrial Fibrillation,Depression,Hypothyroidism,suppressed,13317,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Depression,Sleep Apnea,suppressed,13384,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Lung,suppressed,13479,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Colorectal,suppressed,13443,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Prostate,suppressed,13438,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Other,suppressed,13052,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Depression,Anxiety,suppressed,13400,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoarthritis,suppressed,13476,,,,1.0,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Hypothyroidism,suppressed,14110,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Sleep Apnea,suppressed,14176,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Lung,suppressed,14288,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Colorectal,suppressed,14245,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Prostate,suppressed,14239,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Other,suppressed,13827,,,,0.54,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Anxiety,suppressed,14120,,,,0.45,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Hypothyroidism,suppressed,13533,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Sleep Apnea,suppressed,13597,,,,1.42,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Lung,suppressed,13701,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Colorectal,suppressed,13663,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Prostate,suppressed,13656,,,,0.82,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Other,suppressed,13263,,,,1.37,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Anxiety,suppressed,13524,,,,0.96,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Sleep Apnea,suppressed,14244,,,,0.17,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Lung,suppressed,14359,,,,0.04,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Colorectal,suppressed,14316,,,,0.04,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Prostate,suppressed,14311,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Other,suppressed,13902,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Anxiety,suppressed,14169,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Lung,suppressed,14420,,,,0.1,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Colorectal,suppressed,14378,,,,0.14,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Prostate,suppressed,14372,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Other,suppressed,13955,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Anxiety,suppressed,14228,,,,0.4,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Colorectal,suppressed,14498,,,,0.03,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Prostate,suppressed,14490,,,,0.07,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Other,suppressed,14072,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Anxiety,suppressed,14344,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Prostate,suppressed,14448,,,,0.1,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Other,suppressed,14042,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Anxiety,suppressed,14303,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Cancer Other,suppressed,14021,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Anxiety,suppressed,14297,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Cancer Other,Anxiety,suppressed,13877,,,,0.42,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Kidney Disease,suppressed,12438,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Liver Disease,suppressed,12456,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Depression,suppressed,11786,,,,0.25,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Substance Use Disorder,suppressed,12469,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoarthritis,suppressed,11943,,,,0.42,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Hypothyroidism,suppressed,12502,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Sleep Apnea,suppressed,12551,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Lung,suppressed,12660,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Colorectal,suppressed,12626,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Prostate,suppressed,12616,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Other,suppressed,12248,,,,0.27,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Anxiety,suppressed,12503,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,14101,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Depression,suppressed,13310,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,14078,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,13505,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,14156,,,,0.03,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,14216,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Lung,suppressed,14328,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,14288,,,,0.03,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Prostate,suppressed,14280,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Other,suppressed,13877,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Anxiety,suppressed,14134,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Depression,suppressed,13324,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,14124,,,,0.21,,,,,,,,,,,,
